method	protein_id	analysis_status	null_type	metric	permutation	null_value
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	345	0.24175824175824176
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	346	0.26373626373626374
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	347	0.11538461538461539
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	348	0.1758241758241758
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	349	0.0934065934065934
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	350	0.3131868131868132
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	351	0.3626373626373627
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	352	0.06593406593406594
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	353	0.3516483516483516
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	354	-0.14835164835164835
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	355	-0.03846153846153846
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	356	0.15934065934065936
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	357	-0.3516483516483516
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	358	-0.3186813186813187
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	359	0.3131868131868132
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	360	-0.054945054945054944
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	361	0.6648351648351648
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	362	-0.0934065934065934
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	363	0.5659340659340659
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	364	0.005494505494505494
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	365	-0.34065934065934067
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	366	0.37912087912087916
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	367	-0.19780219780219782
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	368	-0.46703296703296704
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	369	0.21428571428571427
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	370	0.049450549450549455
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	371	-0.2692307692307692
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	372	-0.4835164835164835
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	373	-0.41208791208791207
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	374	0.34065934065934067
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	375	0.18131868131868134
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	376	-0.06043956043956044
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	377	0.2087912087912088
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	378	-0.40659340659340654
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	379	-0.20329670329670327
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	380	-0.049450549450549455
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	381	-0.35714285714285715
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	382	0.13186813186813187
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	383	-0.06043956043956044
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	384	0.41208791208791207
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	385	-0.016483516483516484
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	386	-0.049450549450549455
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	387	-0.532967032967033
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	388	0.15384615384615383
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	389	0.5824175824175823
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	390	0.25274725274725274
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	391	-0.16483516483516483
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	392	-0.0879120879120879
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	393	-0.054945054945054944
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	394	-0.3186813186813187
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	395	-0.09890109890109891
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	396	-0.34065934065934067
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	397	0.17032967032967034
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	398	0.5054945054945055
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	399	0.2692307692307692
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	400	0.03846153846153846
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	401	-0.37912087912087916
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	402	0.34065934065934067
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	403	-0.15934065934065936
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	404	0.010989010989010988
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	405	0.2087912087912088
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	406	0.14285714285714285
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	407	0.2967032967032967
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	408	0.16483516483516483
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	409	-0.4340659340659341
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	410	0.13736263736263735
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	411	-0.17032967032967034
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	412	0.1758241758241758
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	413	-0.2087912087912088
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	414	0.46153846153846156
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	415	-0.22527472527472525
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	416	0.03296703296703297
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	417	0.23076923076923078
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	418	0.5549450549450549
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	419	-0.6593406593406593
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	420	0.32417582417582413
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	421	-0.2857142857142857
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	422	0.4010989010989011
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	423	-0.1868131868131868
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	424	-0.021978021978021976
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	425	-0.14285714285714285
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	426	0.21978021978021978
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	427	-0.07692307692307691
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	428	0.13736263736263735
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	429	0.09890109890109891
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	430	0.2747252747252747
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	431	0.521978021978022
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	432	0.6098901098901099
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	433	0.19780219780219782
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	434	-0.2912087912087912
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	435	-0.027472527472527472
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	436	-0.24725274725274726
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	437	-0.010989010989010988
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	438	0.2802197802197803
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	439	0.3626373626373627
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	440	0.2582417582417582
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	441	-0.22527472527472525
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	442	-0.2802197802197803
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	443	-0.2087912087912088
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	444	0.22527472527472525
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	445	0.010989010989010988
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	446	-0.07692307692307691
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	447	-0.1043956043956044
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	448	0.576923076923077
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	449	-0.3626373626373627
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	450	0.2857142857142857
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	451	0.13186813186813187
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	452	-0.3021978021978022
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	453	0.03296703296703297
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	454	0.03846153846153846
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	455	-0.3516483516483516
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	456	0.5054945054945055
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	457	0.7967032967032966
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	458	0.43956043956043955
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	459	-0.016483516483516484
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	460	0.510989010989011
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	461	0.26373626373626374
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	462	0.03846153846153846
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	463	0.3736263736263736
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	464	0.10989010989010989
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	465	0.08241758241758242
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	466	0.34615384615384615
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	467	0.04395604395604395
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	468	-0.6373626373626374
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	469	-0.32967032967032966
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	470	-0.19230769230769232
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	471	-0.2802197802197803
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	472	0.07692307692307691
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	473	0.10989010989010989
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	474	-0.2692307692307692
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	475	0.04395604395604395
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	476	-0.5714285714285714
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	477	-0.2967032967032967
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	478	-0.12637362637362637
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	479	-0.5494505494505494
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	480	-0.13186813186813187
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	481	0.005494505494505494
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	482	-0.2912087912087912
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	483	-0.3131868131868132
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	484	0.1868131868131868
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	485	0.6978021978021978
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	486	0.5934065934065934
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	487	-0.2087912087912088
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	488	0.24175824175824176
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	489	0.12637362637362637
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	490	0.12087912087912088
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	491	0.054945054945054944
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	492	-0.521978021978022
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	493	0.021978021978021976
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	494	-0.016483516483516484
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	495	-0.17032967032967034
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	496	0.07692307692307691
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	497	0.3021978021978022
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	498	-0.11538461538461539
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	499	-0.37912087912087916
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	500	-0.049450549450549455
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	501	0.03846153846153846
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	502	0.34615384615384615
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	503	-0.2692307692307692
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	504	0.7197802197802198
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	505	0.14285714285714285
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	506	0.13186813186813187
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	507	-0.22527472527472525
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	508	-0.3626373626373627
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	509	-0.2747252747252747
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	510	-0.3131868131868132
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	511	0.016483516483516484
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	512	0.2912087912087912
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	513	0.04395604395604395
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	514	0.37912087912087916
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	515	-0.08241758241758242
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	516	-0.054945054945054944
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	517	-0.34615384615384615
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	518	0.532967032967033
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	519	0.054945054945054944
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	520	0.2692307692307692
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	521	0.2087912087912088
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	522	-0.20329670329670327
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	523	-0.16483516483516483
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	524	-0.5604395604395606
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	525	0.005494505494505494
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	526	-0.2692307692307692
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	527	-0.32417582417582413
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	528	0.34065934065934067
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	529	0.30769230769230765
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	530	0.3681318681318681
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	531	-0.3186813186813187
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	532	-0.4340659340659341
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	533	-0.6813186813186813
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	534	0.34065934065934067
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	535	-0.12087912087912088
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	536	0.21428571428571427
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	537	0.510989010989011
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	538	-0.48901098901098894
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	539	0.20329670329670327
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	540	0.3186813186813187
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	541	-0.3186813186813187
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	542	0.23626373626373626
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	543	0.33516483516483514
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	544	-0.1868131868131868
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	545	0.510989010989011
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	546	-0.08241758241758242
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	547	0.1043956043956044
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	548	0.0934065934065934
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	549	0.021978021978021976
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	550	-0.21978021978021978
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	551	0.45604395604395603
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	552	0.3186813186813187
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	553	0.4175824175824176
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	554	-0.15384615384615383
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	555	-0.11538461538461539
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	556	-0.14285714285714285
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	557	0.11538461538461539
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	558	0.03846153846153846
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	559	0.32417582417582413
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	560	-0.3516483516483516
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	561	0.04395604395604395
DeepPBS	DBP001	PRIMARY	position_label	position_spearman	562	-0.37912087912087916
